order_id,order_date,order_status,price,digital_product,customer_account_age,order_source,billing_zip,shipping_name_length,classification_score
926751068,2019-06-14,approved,25,true,0,web,60644,0,0.187017329234294
926841182,2019-06-14,approved,50,true,0,web,10026,0,0.999212878090921
926893224,2019-06-14,approved,105.95,true,0,web,85018,0,0.999816206013133
926948131,2019-06-14,approved,83.94,false,2,web,50022,13,0.976302928438542
927072704,2019-06-14,approved,50,true,1708,web,83713,0,0.999844850796521
927097993,2019-06-14,approved,100,true,0,web,30253,0,0.997196919498902
927147319,2019-06-14,approved,100,true,1270,web,97701,0,0.997418188170858
927274285,2019-06-15,approved,206.94,false,0,web,95051,9,0.999377362149728
927406543,2019-06-15,approved,50,true,0,web,85206,0,0.999655965181149
927702942,2019-06-15,approved,15,true,132,web,60644,0,0.999881902945368
927788525,2019-06-15,approved,50,true,0,web,33315,0,0.999443603555444
927948277,2019-06-15,approved,80.95,true,494,web,80444,0,0.758990106113341
928237343,2019-06-15,approved,2507.71,false,1554,web,27104,12,0.999907493308086
928332692,2019-06-15,approved,50,true,4581,web,43015,0,0.999838973635643
928367809,2019-06-15,approved,105.95,true,4565,web,07110,0,0.993543713001586
928491690,2019-06-15,approved,35.95,true,1,web,02030,0,0.628747104988118
928529712,2019-06-15,approved,30.95,true,180,web,08759,0,0.999754579668636
928547324,2019-06-16,approved,50,true,0,web,97702,0,0.998671256581703
928553341,2019-06-16,approved,2507.71,false,1242,web,44224,11,0.999890279389278
928559153,2019-06-16,approved,80.95,true,0,web,28277,0,0.999875128092194
928625676,2019-06-16,approved,63.41,false,2189,web,97203,12,0.999990768475166
928648567,2019-06-16,approved,25,true,0,web,66061,0,0.99835607814053
928672505,2019-06-16,approved,80.95,true,4129,web,77002,0,0.999157511227492
928680382,2019-06-16,approved,100,true,0,web,89450,0,0.983448869348282
928851483,2019-06-16,approved,50,true,0,web,80018,0,0.999909332990966
929044995,2019-06-16,approved,45.95,true,1406,web,48611,0,0.999902108617232
929106955,2019-06-16,approved,55.95,true,904,web,89081,0,0.99986970496039
929133320,2019-06-16,approved,50,true,89,web,20743,0,0.996883181860185
929260872,2019-06-16,approved,15,true,103,web,37890,0,0.994796546152551
929262414,2019-06-16,approved,25,true,0,web,53050,0,0.999967709073228
929287186,2019-06-16,approved,25,true,0,web,65202,0,0.999921775401557
929306934,2019-06-16,approved,50,true,0,web,20011,0,0.998793008686998
929649166,2019-06-16,approved,25,true,56,mobile_app,08638,0,0.998014988072108
929713042,2019-06-16,approved,50,true,122,web,77386,0,0.994655675114958
929339249,2019-06-16,approved,30.95,true,178,web,75201,0,0.784103083176784
929342352,2019-06-16,approved,100,true,0,web,78418,0,0.999052412220341
929350621,2019-06-16,approved,55.95,true,1869,web,70754,0,0.99984592607278
929487465,2019-06-16,approved,50,true,188,web,11217,0,0.999989095325404
929557270,2019-06-16,approved,25,true,0,web,77066,0,0.999930404013459
929572804,2019-06-16,approved,100,true,230,web,43402,0,0.996135512813908
929632178,2019-06-16,approved,75,true,521,web,32566,0,0.999923641231303
929782670,2019-06-16,approved,105.95,true,821,web,91701,0,0.99932049564293
930096870,2019-06-17,approved,80.95,true,683,web,60707,0,0.99998565091622
930116438,2019-06-17,approved,250,true,0,web,94707,0,0.894771490049534
930132623,2019-06-17,approved,30,true,730,web,29607,0,0.999984291477542
930760578,2019-06-17,approved,321.76,false,132,web,61201,14,0.999950981603257
931062087,2019-06-17,approved,150,true,0,web,90068,0,0.999711596051321
931077758,2019-06-17,approved,155.95,true,249,web,07305,0,0.986854945882953
931356302,2019-06-18,approved,35.95,true,3953,web,18103,0,0.994327326042223
931409788,2019-06-18,approved,165.93,true,82,web,74467,0,0.982805686435029
931804315,2019-06-18,approved,40,true,0,web,60174,0,0.99731300858805
931830838,2019-06-18,approved,92.85,true,13,web,14853,0,0.999558819052014
932143599,2019-06-18,approved,30.95,true,0,web,85249,0,0.999172807948486
932194667,2019-06-18,approved,105.95,true,1722,web,80111,0,0.995986888724412
932195977,2019-06-18,approved,371.4,true,0,web,94306,0,0.998233408588951
932352486,2019-06-18,approved,1026.86,false,0,web,95814,16,0.999154528608126
932467276,2019-06-18,approved,15,true,0,web,84757,0,0.835144719183009
932703350,2019-06-19,approved,10,true,0,web,33411,0,0.991853006321003
933039696,2019-06-19,approved,25.95,true,0,web,37217,0,0.999895385088211
933521660,2019-06-19,approved,45.94,false,0,web,92110,14,0.982347609445856
933605425,2019-06-19,approved,80.95,true,0,web,78648,0,0.995465972525626
933687259,2019-06-19,approved,205.95,true,1052,web,54669,0,0.991096820603467
933805950,2019-06-19,approved,30.95,true,0,web,55431,0,0.0790665376649013
933900356,2019-06-20,approved,50,true,22,web,15206,0,0.877883488389997
933908298,2019-06-20,approved,832.21,false,343,web,80204,11,0.999974674118788
933976003,2019-06-20,approved,50,true,799,web,32216,0,0.999737508400163
934042936,2019-06-20,approved,25,true,6,web,43232,0,0.939639913084752
934122350,2019-06-20,approved,500.95,true,256,web,60618,0,0.96147602762558
934182668,2019-06-20,chargeback,35.95,true,41,web,96818,0,0.998865686474614
906889208,2019-06-01,approved,80.95,true,200,web,29073,0,0.928339613172143
907327435,2019-06-01,approved,25,true,49,web,21206,0,0.992317487947805
907450440,2019-06-01,approved,40.94,false,1059,web,40205,14,0.829208933970927
907473052,2019-06-01,approved,105.95,true,568,web,10308,0,0.999754298043975
907524160,2019-06-01,approved,14.85,true,87,web,76034,0,0.999555494712214
907591186,2019-06-01,approved,2507.71,false,72,web,33458,15,0.999659582928263
907673718,2019-06-01,approved,35.95,true,1245,mobile_app,46526,0,0.998835462194878
907788026,2019-06-01,approved,25.95,true,0,web,10027,0,0.990966171004982
908019196,2019-06-01,approved,60,true,4236,web,77373,0,0.998772140811176
908031122,2019-06-01,approved,225,true,0,web,29681,0,0.99916513605162
908138056,2019-06-01,approved,35,true,953,web,93021,0,0.999782794332008
908208952,2019-06-02,approved,50,true,35,web,30043,0,0.997626815753597
908282580,2019-06-02,approved,120.95,true,0,web,12065,0,0.591275261170155
908968645,2019-06-02,approved,25.95,true,13,web,80015,0,0.996967691948366
909144663,2019-06-02,approved,55.95,true,707,web,79731,0,0.999636269971853
909420321,2019-06-02,approved,107.44,false,382,web,29926,16,0.999850380645717
909540603,2019-06-03,approved,46.44,false,0,web,08619,14,0.999705636649504
909555198,2019-06-03,approved,133.44,false,1236,web,86305,13,0.999899254116931
909986468,2019-06-03,approved,79.75,true,2647,web,85286,0,0.98001477158001
910573611,2019-06-03,approved,205.95,true,0,web,02210,0,0.991649580225787
910930553,2019-06-03,approved,156.94,false,0,web,80205,12,0.91277968404383
910937742,2019-06-03,approved,25,true,2162,web,76249,0,0.999948783012887
911040694,2019-06-03,approved,5236.46,false,216,web,21201,13,0.99999138515516
911075291,2019-06-03,approved,15.95,true,0,web,98034,0,0.888582028979574
911084623,2019-06-03,approved,262.91,false,0,web,816316280,13,0.976694330565246
911097793,2019-06-03,approved,167.85,true,0,web,90025,0,0.999229453624394
911249295,2019-06-03,approved,105.95,true,583,web,47111,0,0.99009470369174
911396041,2019-06-04,approved,2492.71,false,152,web,92110,12,0.99994091552874
911467817,2019-06-04,approved,30,true,0,web,11757,0,0.874102991916697
911467958,2019-06-04,approved,25,true,0,web,77346,0,0.999951960232844
911573675,2019-06-04,approved,2500,false,1612,web,27519,7,0.999955074494427
911790924,2019-06-04,approved,100,true,14,web,63125,0,0.995249186675536
912335691,2019-06-04,approved,505.95,true,1625,web,94105,0,0.999091602275613
912394529,2019-06-04,approved,517.41,false,0,web,90071,11,0.704505942578161
912429140,2019-06-04,approved,164.41,false,29,web,80439,14,0.999213978162873
912431771,2019-06-04,approved,25,true,0,web,35824,0,0.999776264821441
912472408,2019-06-04,approved,317.85,true,1481,web,78723,0,0.999744928477805
912820748,2019-06-05,chargeback,82,true,1039,web,90504,0,0.572231685883648
912881879,2019-06-05,approved,50,true,0,web,60074,0,0.993871198882874
912907668,2019-06-05,approved,2000,true,153,web,95757,0,0.999864452798174
913481252,2019-06-05,approved,105.95,true,159,web,32068,0,0.826232842612191
913624818,2019-06-05,approved,832.21,false,217,web,19803,14,0.999970336819543
914016012,2019-06-05,approved,434.88,false,341,web,95024,7,0.999482054501749
914157936,2019-06-05,approved,55.95,true,0,web,10598,0,0.994679635543867
914197894,2019-06-05,approved,44.94,false,0,web,06484,13,0.963193450751305
914322103,2019-06-06,approved,15,true,92,web,34638,0,0.999967910788422
914966561,2019-06-06,approved,50,true,0,web,19810,0,0.999826961769754
914969870,2019-06-06,approved,163.68,false,0,web,33170,14,0.85955251584528
915098591,2019-06-06,approved,30,true,1627,web,29414,0,0.999798219852369
915100784,2019-06-06,approved,508.94,false,1282,web,16428,12,0.995113217423795
915137568,2019-06-06,approved,633.71,false,0,web,46278,16,0.999935246304582
915186912,2019-06-06,approved,208.44,false,281,web,78745,13,0.999711492630578
915319776,2019-06-06,approved,265.41,false,4558,web,02777,13,0.999983319532362
915399271,2019-06-06,approved,522.86,false,216,web,84629,11,0.999644484539059
915437451,2019-06-06,approved,263.91,false,881,web,60523,12,0.999927830311811
915516011,2019-06-06,approved,1021.86,false,427,web,89119,12,0.999993084474092
915660999,2019-06-06,approved,37.44,false,1435,web,93552,11,0.999950090445036
916489406,2019-06-07,approved,20,true,39,web,11762,0,0.999476076480167
916693124,2019-06-07,approved,129.82,false,422,web,60706,14,0.994053349974124
916735483,2019-06-07,approved,63.41,false,1732,web,34997,15,0.999906243726074
916744641,2019-06-07,approved,55.95,true,289,web,60510,0,0.999960830613068
916870967,2019-06-07,approved,100,true,0,web,89052,0,0.998581304334519
916999049,2019-06-07,approved,75,true,0,web,11738,0,0.999871708086267
917040534,2019-06-07,approved,29.75,true,37,mobile_app,11706,0,0.993397821310946
917156392,2019-06-07,approved,55.95,true,0,web,33178,0,0.990069023876426
917383764,2019-06-08,approved,15,true,14,web,20904,0,0.935704119118573
917482983,2019-06-08,approved,30.95,true,4058,web,77004,0,0.978808688189792
917625692,2019-06-08,approved,15,true,27,web,60411,0,0.994045764959904
918028559,2019-06-08,approved,305.95,true,616,web,98103,0,0.999926975069268
918284313,2019-06-08,approved,20,true,27,web,60411,0,0.992565268735057
918511360,2019-06-08,approved,1800,true,1038,web,95757,0,0.999557978334516
918749233,2019-06-09,approved,105.95,true,5072,web,90265,0,0.693825974726385
919096954,2019-06-09,approved,130.95,true,204,web,76148,0,0.887231939184705
919318694,2019-06-09,approved,40,true,0,web,30328,0,0.665264519388835
919319684,2019-06-09,approved,2035.76,false,788,web,75082,12,0.999963739606746
919582173,2019-06-09,approved,25,true,0,web,40241,0,0.992944963727493
920323554,2019-06-10,approved,105.95,true,0,web,92504,0,0.992039725581454
920343636,2019-06-10,approved,75,true,0,web,80022,0,0.999323786062898
920346539,2019-06-10,approved,2492.71,false,573,web,68132,9,0.999966301380773
920836706,2019-06-10,approved,30.95,true,0,web,28052,0,0.998440244167962
920878275,2019-06-10,approved,2035.76,false,1482,web,22151,11,0.999980682297361
920936102,2019-06-10,approved,35,true,166,web,29706,0,0.992315104623973
920982388,2019-06-10,approved,55.95,true,0,web,06450,0,0.946949247839274
921126658,2019-06-10,approved,56.44,false,33,web,32169,17,0.999980710848105
921184557,2019-06-10,approved,55.95,true,0,web,32209,0,0.968582586497707
921302311,2019-06-10,approved,30.95,true,2,web,15090,0,0.893951285694273
921355770,2019-06-10,approved,54.94,false,37,web,94118,12,0.999864144339743
921555662,2019-06-10,approved,2035.76,false,69,web,94111,17,0.99995281382409
921691265,2019-06-11,approved,1526.82,false,6,web,29170,10,0.999358366340512
921893287,2019-06-11,approved,252.95,true,372,web,08701,0,0.997619484055155
922019825,2019-06-11,approved,2035.76,false,198,web,92805,7,0.997833155531814
922274105,2019-06-11,approved,50,true,1,web,85331,0,0.435385623923024
922289761,2019-06-11,approved,2035.76,false,715,web,22303,14,0.999991047393981
922350889,2019-06-11,approved,30.95,true,25,web,10011,0,0.999361147270925
922357721,2019-06-11,approved,226.82,false,461,web,64015,19,0.999982713908474
922392357,2019-06-11,approved,504.96,true,458,web,60046,0,0.999298716488766
922529792,2019-06-11,approved,80.95,true,0,web,03106,0,0.999678708232322
922569098,2019-06-11,approved,105.95,true,22,web,45236,0,0.86758304301368
922596296,2019-06-11,approved,2502.71,false,1431,web,72223,12,0.999875648952006
922645198,2019-06-11,approved,54.94,false,1347,web,19083,11,0.999921450662695
922748747,2019-06-11,approved,20,true,2970,web,21014,0,0.992458941073588
922759097,2019-06-11,approved,109.88,false,42,web,93101,10,0.998842311281302
922789334,2019-06-11,approved,55.95,true,4940,web,46060,0,0.999988550683734
922853764,2019-06-11,approved,45.95,true,258,web,77386,0,0.999673873213241
922950937,2019-06-11,approved,105.95,true,1994,web,78626,0,0.983190448262957
923006330,2019-06-11,approved,505.95,true,4216,web,32081,0,0.998689051073426
923071340,2019-06-12,approved,100,false,114,web,94952,12,0.999846088133925
923269589,2019-06-12,approved,505.95,true,1182,web,91761,0,0.983521969955614
923489728,2019-06-12,approved,30.95,true,20,mobile_app,00765,0,0.7049428250801
923786276,2019-06-12,approved,26.44,false,4704,web,90041,16,0.99700480516362
923905025,2019-06-12,approved,99.75,true,909,web,27704,0,0.999946371416873
923930069,2019-06-12,approved,352.21,false,542,web,63101,13,0.99994954419164
924230040,2019-06-12,approved,2023.8,true,0,web,91748,0,0.785466729106733
924477758,2019-06-13,approved,80.95,true,0,web,48381,0,0.996586084797702
924964088,2019-06-13,approved,40,true,5855,web,48187,0,0.999786640171224
925004802,2019-06-13,approved,20.95,true,0,web,28277,0,0.991239795935057
925124775,2019-06-13,approved,158.44,false,12,web,07105,21,0.98108216892668
925186521,2019-06-13,approved,65.95,true,151,web,80031,0,0.439206457140177
925249440,2019-06-13,approved,111.9,true,0,web,22033,0,0.395427103413142
925316237,2019-06-13,approved,1491.06,false,0,web,21231,13,0.99949138905741
925353503,2019-06-13,approved,50.95,true,183,web,78729,0,0.998640889432932
925386009,2019-06-13,approved,25,true,0,web,87025,0,0.999959241249394
925418163,2019-06-13,approved,63.41,false,0,web,02144,10,0.999895175153682
925464559,2019-06-13,approved,138.41,false,2227,web,18940,10,0.997987057225026
925465385,2019-06-13,approved,144.76,false,182,web,80003,12,0.999768995555921
925566863,2019-06-13,approved,150,true,1903,web,79605,0,0.999079881390435
925649762,2019-06-13,approved,29.94,false,0,web,08057,13,0.994263888254392
925676858,2019-06-13,approved,20.95,true,2374,web,72117,0,0.994435890779056
925726653,2019-06-13,approved,56.44,false,0,mobile_app,30809,11,0.997552831566954
925866932,2019-06-14,approved,40,true,0,web,15650,0,0.979315714840201
925884599,2019-06-14,approved,189.44,false,2175,web,11205,11,0.999914545232112
925967304,2019-06-14,approved,48.02,true,14,web,11230,0,0.998867298776166
926254568,2019-06-14,approved,35.95,true,240,web,06518,0,0.535620041829918
926422003,2019-06-14,approved,25,true,54,mobile_app,08638,0,0.928611819217197
926492421,2019-06-14,approved,30,true,43,web,02151,0,0.990318280414413
926712240,2019-06-14,approved,15,true,0,web,97405,0,0.999815179380475
926713222,2019-06-14,approved,155.95,true,0,web,48165,0,0.999808185410306
926748756,2019-06-14,approved,98.95,true,0,web,32114,0,0.199609468735401
926804344,2019-06-14,approved,25,true,0,web,52317,0,0.999468878114681
926980266,2019-06-14,approved,205.95,true,39,web,90503,0,0.999951850712292
927059464,2019-06-14,approved,113.41,false,0,web,95828,12,0.998848658007097
927079866,2019-06-14,approved,55.95,true,1278,web,25840,0,0.996431808226045
927221677,2019-06-14,approved,100,true,0,web,32952,0,0.997277441341509
927227360,2019-06-14,approved,80.95,true,15,web,76008,0,0.996493792012662
927536188,2019-06-15,approved,15,true,81,web,89122,0,0.99805539808094
927806498,2019-06-15,approved,50,true,680,web,33702,0,0.999623710690255
927968927,2019-06-15,approved,28.95,true,0,web,66604,0,0.989101281695106
928272825,2019-06-15,approved,50,true,0,web,43214,0,0.997255811958673
928340148,2019-06-15,approved,55.94,false,3111,web,95123,9,0.986906244253511
928410459,2019-06-15,approved,300,true,146,web,73034,0,0.999451940628916
928426344,2019-06-15,approved,25,true,0,mobile_app,95661,0,0.996554316587595
928493041,2019-06-15,chargeback,125,true,10,web,94531,0,0.0865875483179913
928548304,2019-06-16,approved,15.95,true,0,web,10001,0,0.997066652130959
928667942,2019-06-16,approved,25,true,59,web,44126,0,0.99994893319937
928736382,2019-06-16,approved,15.95,true,0,web,28213,0,0.989582297231086
928739661,2019-06-16,approved,45,true,364,web,30024,0,0.999984158320282
928740952,2019-06-16,approved,105.95,true,3294,web,27560,0,0.999786626138763
928764169,2019-06-16,approved,50,true,0,web,85383,0,0.999969519061282
928833634,2019-06-16,approved,305.95,true,6,web,111016250,0,0.161143908452303
928875835,2019-06-16,approved,55.95,true,208,web,95687,0,0.992500190310888
928908081,2019-06-16,approved,611.9,true,6,web,111016250,0,0.0857029628812095
928908565,2019-06-16,approved,331.66,false,4841,web,78660,13,0.999781240138131
928929242,2019-06-16,approved,40,true,233,web,89031,0,0.999982766766547
929039443,2019-06-16,approved,2507.96,false,813,web,20111,6,0.999972318407015
929095893,2019-06-16,approved,2507.96,false,1384,web,41071,13,0.999928320739108
929157418,2019-06-16,approved,80.95,true,582,web,11795,0,0.999431339567642
929165248,2019-06-16,approved,25,true,35,web,95118,0,0.999971411835265
929175989,2019-06-16,approved,50,true,0,web,34997,0,0.999347708715565
929221183,2019-06-16,approved,51.99,false,569,web,25419,11,0.999975499382717
929242986,2019-06-16,approved,25,true,0,mobile_app,23435,0,0.999876143412563
929268606,2019-06-16,approved,25,true,0,web,37040,0,0.999677285869867
929275666,2019-06-16,approved,30.95,true,0,web,78215,0,0.999877879403403
929298925,2019-06-16,approved,20,true,0,web,78745,0,0.999404430143176
929656233,2019-06-16,approved,350,true,1402,web,19106,0,0.999737832923425
929435453,2019-06-16,approved,30,true,0,web,78539,0,0.964936900605352
